seq,ts_code,symbol,name,area,industry,market,list_date
420,000970.SZ,000970,中科三环,北京,矿物制品,主板,20000420
421,000971.SZ,000971,ST高升,湖北,互联网,主板,20000427
422,000972.SZ,000972,ST中基,新疆,食品,主板,20000926
423,000973.SZ,000973,佛塑科技,广东,塑料,主板,20000525
424,000975.SZ,000975,银泰黄金,内蒙,黄金,主板,20000608
425,000976.SZ,000976,华铁股份,广东,运输设备,主板,20000601
426,000977.SZ,000977,浪潮信息,山东,IT设备,主板,20000608
427,000978.SZ,000978,桂林旅游,广西,旅游景点,主板,20000518
428,000980.SZ,000980,众泰汽车,浙江,汽车配件,主板,20000616
429,000981.SZ,000981,山子股份,甘肃,汽车配件,主板,20000622
430,000982.SZ,000982,中银绒业,宁夏,纺织,主板,20000706
431,000983.SZ,000983,山西焦煤,山西,煤炭开采,主板,20000726
432,000985.SZ,000985,大庆华科,黑龙江,化工原料,主板,20000726
433,000987.SZ,000987,越秀资本,广东,多元金融,主板,20000718
434,000988.SZ,000988,华工科技,湖北,专用机械,主板,20000608
435,000989.SZ,000989,九芝堂,湖南,中成药,主板,20000628
436,000990.SZ,000990,诚志股份,江西,化工原料,主板,20000706
437,000993.SZ,000993,闽东电力,福建,水力发电,主板,20000731
438,000995.SZ,000995,*ST皇台,甘肃,白酒,主板,20000807
439,000996.SZ,000996,中国中期,北京,汽车服务,主板,20000718
440,000997.SZ,000997,新大陆,福建,软件服务,主板,20000807
441,000998.SZ,000998,隆平高科,湖南,种植业,主板,20001211
442,000999.SZ,000999,华润三九,深圳,中成药,主板,20000309
443,001201.SZ,001201,东瑞股份,广东,农业综合,主板,20210428
444,001202.SZ,001202,炬申股份,广东,仓储物流,主板,20210429
445,001203.SZ,001203,大中矿业,内蒙,普钢,主板,20210510
446,001205.SZ,001205,盛航股份,江苏,水运,主板,20210513
447,001206.SZ,001206,依依股份,天津,造纸,主板,20210518
448,001207.SZ,001207,联科科技,山东,化工原料,主板,20210623
449,001208.SZ,001208,华菱线缆,湖南,电气设备,主板,20210624
450,001209.SZ,001209,洪兴股份,广东,服饰,主板,20210723
451,001210.SZ,001210,金房节能,北京,供气供热,主板,20210729
452,001211.SZ,001211,双枪科技,浙江,家居用品,主板,20210805
453,001212.SZ,001212,中旗新材,广东,其他建材,主板,20210823
454,001213.SZ,001213,中铁特货,北京,仓储物流,主板,20210908
455,001215.SZ,001215,千味央厨,河南,食品,主板,20210906
456,001216.SZ,001216,华瓷股份,湖南,家居用品,主板,20211019
457,001217.SZ,001217,华尔泰,安徽,化工原料,主板,20210929
458,001218.SZ,001218,丽臣实业,湖南,化工原料,主板,20211015
459,001219.SZ,001219,青岛食品,山东,食品,主板,20211021
460,001222.SZ,001222,源飞宠物,浙江,文教休闲,主板,20220818
461,001223.SZ,001223,欧克科技,江西,专用机械,主板,20221212
462,001225.SZ,001225,和泰机电,浙江,专用机械,主板,20230222
463,001226.SZ,001226,拓山重工,安徽,工程机械,主板,20220622
464,001227.SZ,001227,兰州银行,甘肃,银行,主板,20220117
465,001228.SZ,001228,永泰运,浙江,仓储物流,主板,20220429
466,001229.SZ,001229,魅视科技,广东,IT设备,主板,20220808
467,001230.SZ,001230,劲旅环境,安徽,环境保护,主板,20220715
468,001231.SZ,001231,农心科技,陕西,农药化肥,主板,20220819
469,001234.SZ,001234,泰慕士,江苏,服饰,主板,20220111
470,001236.SZ,001236,弘业期货,江苏,多元金融,主板,20220805
471,001238.SZ,001238,浙江正特,浙江,家居用品,主板,20220919
472,001255.SZ,001255,博菲电气,浙江,化工原料,主板,20220930
473,001256.SZ,001256,炜冈科技,浙江,轻工机械,主板,20221205
474,001258.SZ,001258,立新能源,新疆,新型电力,主板,20220727
475,001259.SZ,001259,利仁科技,北京,家用电器,主板,20220831
476,001260.SZ,001260,坤泰股份,山东,汽车配件,主板,20230216
477,001266.SZ,001266,宏英智能,上海,电器仪表,主板,20220228
478,001267.SZ,001267,汇绿生态,湖北,建筑工程,主板,20211117
479,001268.SZ,001268,联合精密,广东,机械基件,主板,20220630
480,001269.SZ,001269,欧晶科技,内蒙,矿物制品,主板,20220930
481,001270.SZ,001270,铖昌科技,浙江,半导体,主板,20220606
482,001283.SZ,001283,豪鹏科技,深圳,电气设备,主板,20220905
483,001288.SZ,001288,运机集团,四川,专用机械,主板,20211101
484,001289.SZ,001289,龙源电力,北京,新型电力,主板,20220124
485,001296.SZ,001296,长江材料,重庆,其他建材,主板,20211224
486,001298.SZ,001298,好上好,深圳,批发业,主板,20221031
487,001299.SZ,001299,美能能源,陕西,供气供热,主板,20221031
488,001300.SZ,001300,三柏硕,山东,文教休闲,主板,20221019
489,001301.SZ,001301,尚太科技,河北,电气设备,主板,20221228
490,001308.SZ,001308,康冠科技,深圳,元器件,主板,20220318
491,001309.SZ,001309,德明利,深圳,半导体,主板,20220701
492,001311.SZ,001311,多利科技,安徽,汽车配件,主板,20230227
493,001313.SZ,001313,粤海饲料,广东,饲料,主板,20220216
494,001314.SZ,001314,亿道信息,深圳,元器件,主板,20230214
495,001316.SZ,001316,润贝航科,深圳,批发业,主板,20220624
496,001317.SZ,001317,三羊马,重庆,仓储物流,主板,20211130
497,001318.SZ,001318,阳光乳业,江西,乳制品,主板,20220520
498,001319.SZ,001319,铭科精技,广东,汽车配件,主板,20220512
499,001322.SZ,001322,箭牌家居,广东,家居用品,主板,20221026
500,001323.SZ,001323,慕思股份,广东,家居用品,主板,20220623
501,001330.SZ,001330,博纳影业,新疆,影视音像,主板,20220818
502,001331.SZ,001331,胜通能源,山东,仓储物流,主板,20220908
503,001332.SZ,001332,锡装股份,江苏,专用机械,主板,20220920
504,001333.SZ,001333,光华股份,浙江,化工原料,主板,20221208
505,001336.SZ,001336,楚环科技,浙江,专用机械,主板,20220725
506,001337.SZ,001337,N川黄金,四川,黄金,主板,20230303
507,001338.SZ,001338,永顺泰,广东,啤酒,主板,20221116
508,001339.SZ,001339,智微智能,深圳,IT设备,主板,20220815
509,001696.SZ,001696,宗申动力,重庆,摩托车,主板,19970306
510,001872.SZ,001872,招商港口,深圳,港口,主板,19930505
511,001896.SZ,001896,豫能控股,河南,火力发电,主板,19980122
512,001914.SZ,001914,招商积余,深圳,房产服务,主板,19940928
513,001965.SZ,001965,招商公路,天津,路桥,主板,20171225
514,001979.SZ,001979,招商蛇口,深圳,全国地产,主板,20151230
515,002001.SZ,002001,新和成,浙江,化学制药,中小板,20040625
516,002002.SZ,002002,鸿达兴业,江苏,化工原料,中小板,20040625
517,002003.SZ,002003,伟星股份,浙江,服饰,中小板,20040625
518,002004.SZ,002004,华邦健康,重庆,农药化肥,中小板,20040625
519,002005.SZ,002005,ST德豪,安徽,家用电器,中小板,20040625
520,002006.SZ,002006,精功科技,浙江,专用机械,中小板,20040625
521,002007.SZ,002007,华兰生物,河南,生物制药,中小板,20040625
522,002008.SZ,002008,大族激光,深圳,电器仪表,中小板,20040625
523,002009.SZ,002009,天奇股份,江苏,工程机械,中小板,20040629
524,002010.SZ,002010,传化智联,浙江,仓储物流,中小板,20040629
525,002011.SZ,002011,盾安环境,浙江,家用电器,中小板,20040705
526,002012.SZ,002012,凯恩股份,浙江,造纸,中小板,20040705
527,002013.SZ,002013,中航机电,北京,航空,中小板,20040705
528,002014.SZ,002014,永新股份,安徽,塑料,中小板,20040708
529,002015.SZ,002015,协鑫能科,江苏,新型电力,中小板,20040708
530,002016.SZ,002016,世荣兆业,广东,区域地产,中小板,20040708
531,002017.SZ,002017,东信和平,广东,通信设备,中小板,20040713
532,002019.SZ,002019,亿帆医药,浙江,化学制药,中小板,20040713
533,002020.SZ,002020,京新药业,浙江,化学制药,中小板,20040715
534,002021.SZ,002021,ST中捷,浙江,纺织机械,中小板,20040715
535,002022.SZ,002022,*ST科华,上海,医疗保健,中小板,20040721
536,002023.SZ,002023,海特高新,四川,航空,中小板,20040721
537,002024.SZ,002024,ST易购,江苏,电器连锁,中小板,20040721
538,002025.SZ,002025,航天电器,贵州,元器件,中小板,20040726
539,002026.SZ,002026,山东威达,山东,机械基件,中小板,20040727
540,002027.SZ,002027,分众传媒,广东,广告包装,中小板,20040804
541,002028.SZ,002028,思源电气,上海,电气设备,中小板,20040805
542,002029.SZ,002029,七匹狼,福建,服饰,中小板,20040806
543,002030.SZ,002030,达安基因,广东,医疗保健,中小板,20040809
544,002031.SZ,002031,巨轮智能,广东,汽车配件,中小板,20040816
545,002032.SZ,002032,苏泊尔,浙江,家用电器,中小板,20040817
546,002033.SZ,002033,丽江股份,云南,旅游景点,中小板,20040825
547,002034.SZ,002034,旺能环境,浙江,环境保护,中小板,20040826
548,002035.SZ,002035,华帝股份,广东,家用电器,中小板,20040901
549,002036.SZ,002036,联创电子,江西,元器件,中小板,20040903
550,002037.SZ,002037,保利联合,贵州,化工原料,中小板,20040908
551,002038.SZ,002038,双鹭药业,北京,生物制药,中小板,20040909
552,002039.SZ,002039,黔源电力,贵州,水力发电,中小板,20050303
553,002040.SZ,002040,南京港,江苏,港口,中小板,20050325
554,002041.SZ,002041,登海种业,山东,种植业,中小板,20050418
555,002042.SZ,002042,华孚时尚,安徽,纺织,中小板,20050427
556,002043.SZ,002043,兔宝宝,浙江,其他建材,中小板,20050510
557,002044.SZ,002044,美年健康,江苏,医疗保健,中小板,20050518
558,002045.SZ,002045,国光电器,广东,元器件,中小板,20050523
559,002046.SZ,002046,国机精工,河南,机械基件,中小板,20050526
560,002047.SZ,002047,宝鹰股份,深圳,装修装饰,中小板,20050531
561,002048.SZ,002048,宁波华翔,浙江,汽车配件,中小板,20050603
562,002049.SZ,002049,紫光国微,河北,元器件,中小板,20050606
563,002050.SZ,002050,三花智控,浙江,家用电器,中小板,20050607
564,002051.SZ,002051,中工国际,北京,建筑工程,中小板,20060619
565,002052.SZ,002052,*ST同洲,深圳,家用电器,中小板,20060627
566,002053.SZ,002053,云南能投,云南,食品,中小板,20060627
567,002054.SZ,002054,德美化工,广东,染料涂料,中小板,20060725
568,002055.SZ,002055,得润电子,深圳,元器件,中小板,20060725
569,002056.SZ,002056,横店东磁,浙江,矿物制品,中小板,20060802
570,002057.SZ,002057,中钢天源,安徽,矿物制品,中小板,20060802
571,002058.SZ,002058,威尔泰,上海,电器仪表,中小板,20060802
572,002059.SZ,002059,云南旅游,云南,旅游景点,中小板,20060810
573,002060.SZ,002060,粤水电,广东,建筑工程,中小板,20060810
574,002061.SZ,002061,浙江交科,浙江,建筑工程,中小板,20060816
575,002062.SZ,002062,宏润建设,浙江,建筑工程,中小板,20060816
576,002063.SZ,002063,远光软件,广东,软件服务,中小板,20060823
577,002064.SZ,002064,华峰化学,浙江,化纤,中小板,20060823
578,002065.SZ,002065,东华软件,北京,软件服务,中小板,20060823
579,002066.SZ,002066,瑞泰科技,北京,其他建材,中小板,20060823
580,002067.SZ,002067,景兴纸业,浙江,造纸,中小板,20060915
581,002068.SZ,002068,黑猫股份,江西,化工原料,中小板,20060915
582,002069.SZ,002069,ST獐子岛,辽宁,渔业,中小板,20060928
583,002072.SZ,002072,凯瑞德,湖北,商贸代理,中小板,20061018
584,002073.SZ,002073,软控股份,山东,软件服务,中小板,20061018
585,002074.SZ,002074,国轩高科,安徽,电气设备,中小板,20061018
586,002075.SZ,002075,沙钢股份,江苏,特种钢,中小板,20061025
587,002076.SZ,002076,*ST雪莱,广东,家用电器,中小板,20061025
588,002077.SZ,002077,大港股份,江苏,半导体,中小板,20061116
589,002078.SZ,002078,太阳纸业,山东,造纸,中小板,20061116
590,002079.SZ,002079,苏州固锝,江苏,半导体,中小板,20061116
591,002080.SZ,002080,中材科技,江苏,玻璃,中小板,20061120
592,002081.SZ,002081,金螳螂,江苏,装修装饰,中小板,20061120
593,002082.SZ,002082,万邦德,浙江,中成药,中小板,20061120
594,002083.SZ,002083,孚日股份,山东,纺织,中小板,20061124
595,002084.SZ,002084,海鸥住工,广东,家居用品,中小板,20061124
596,002085.SZ,002085,万丰奥威,浙江,汽车配件,中小板,20061128
597,002086.SZ,002086,ST东洋,山东,渔业,中小板,20061128
598,002087.SZ,002087,新野纺织,河南,纺织,中小板,20061130
599,002088.SZ,002088,鲁阳节能,山东,矿物制品,中小板,20061130
600,002089.SZ,002089,*ST新海,江苏,通信设备,中小板,20061130
601,002090.SZ,002090,金智科技,江苏,软件服务,中小板,20061208
602,002091.SZ,002091,江苏国泰,江苏,商贸代理,中小板,20061208
603,002092.SZ,002092,中泰化学,新疆,化工原料,中小板,20061208
604,002093.SZ,002093,国脉科技,福建,通信设备,中小板,20061215
605,002094.SZ,002094,青岛金王,山东,日用化工,中小板,20061215
606,002095.SZ,002095,生意宝,浙江,互联网,中小板,20061215
607,002096.SZ,002096,南岭民爆,湖南,化工原料,中小板,20061222
608,002097.SZ,002097,山河智能,湖南,工程机械,中小板,20061222
609,002098.SZ,002098,浔兴股份,福建,服饰,中小板,20061222
610,002099.SZ,002099,海翔药业,浙江,化学制药,中小板,20061226
611,002100.SZ,002100,天康生物,新疆,饲料,中小板,20061226
612,002101.SZ,002101,广东鸿图,广东,汽车配件,中小板,20061229
613,002102.SZ,002102,ST冠福,福建,化学制药,中小板,20061229
614,002103.SZ,002103,广博股份,浙江,文教休闲,中小板,20070110
615,002104.SZ,002104,恒宝股份,江苏,元器件,中小板,20070110
616,002105.SZ,002105,信隆健康,深圳,摩托车,中小板,20070112
617,002106.SZ,002106,莱宝高科,深圳,元器件,中小板,20070112
618,002107.SZ,002107,沃华医药,山东,中成药,中小板,20070124
619,002108.SZ,002108,沧州明珠,河北,塑料,中小板,20070124
620,002109.SZ,002109,兴化股份,陕西,化工原料,中小板,20070126
621,002110.SZ,002110,三钢闽光,福建,普钢,中小板,20070126
622,002111.SZ,002111,威海广泰,山东,航空,中小板,20070126
623,002112.SZ,002112,三变科技,浙江,电气设备,中小板,20070208
624,002113.SZ,002113,ST天润,湖南,互联网,中小板,20070208
625,002114.SZ,002114,罗平锌电,云南,铅锌,中小板,20070215
626,002115.SZ,002115,三维通信,浙江,广告包装,中小板,20070215
627,002116.SZ,002116,中国海诚,上海,建筑工程,中小板,20070215
628,002117.SZ,002117,东港股份,山东,广告包装,中小板,20070302
629,002118.SZ,002118,紫鑫药业,吉林,中成药,中小板,20070302
630,002119.SZ,002119,康强电子,浙江,半导体,中小板,20070302
631,002120.SZ,002120,韵达股份,浙江,仓储物流,中小板,20070306
632,002121.SZ,002121,科陆电子,深圳,电器仪表,中小板,20070306
633,002122.SZ,002122,天马股份,浙江,机械基件,中小板,20070328
634,002123.SZ,002123,梦网科技,辽宁,互联网,中小板,20070328
635,002124.SZ,002124,天邦食品,浙江,农业综合,中小板,20070403
636,002125.SZ,002125,湘潭电化,湖南,化工原料,中小板,20070403
637,002126.SZ,002126,银轮股份,浙江,汽车配件,中小板,20070418
638,002127.SZ,002127,南极电商,江苏,互联网,中小板,20070418
639,002128.SZ,002128,电投能源,内蒙,煤炭开采,中小板,20070418
640,002129.SZ,002129,TCL中环,天津,电气设备,中小板,20070420
641,002130.SZ,002130,沃尔核材,深圳,电气设备,中小板,20070420
642,002131.SZ,002131,利欧股份,浙江,互联网,中小板,20070427
643,002132.SZ,002132,恒星科技,河南,钢加工,中小板,20070427
644,002133.SZ,002133,广宇集团,浙江,全国地产,中小板,20070427
645,002134.SZ,002134,天津普林,天津,元器件,中小板,20070516
646,002135.SZ,002135,东南网架,浙江,钢加工,中小板,20070530
647,002136.SZ,002136,安纳达,安徽,化工原料,中小板,20070530
648,002137.SZ,002137,实益达,深圳,通信设备,中小板,20070613
649,002138.SZ,002138,顺络电子,深圳,元器件,中小板,20070613
650,002139.SZ,002139,拓邦股份,深圳,元器件,中小板,20070629
651,002140.SZ,002140,东华科技,安徽,建筑工程,中小板,20070712
652,002141.SZ,002141,贤丰控股,广东,电气设备,中小板,20070720
653,002142.SZ,002142,宁波银行,浙江,银行,中小板,20070719
654,002144.SZ,002144,宏达高科,浙江,纺织,中小板,20070803
655,002145.SZ,002145,中核钛白,甘肃,化工原料,中小板,20070803
656,002146.SZ,002146,荣盛发展,河北,全国地产,中小板,20070808
657,002148.SZ,002148,北纬科技,北京,互联网,中小板,20070810
658,002149.SZ,002149,西部材料,陕西,小金属,中小板,20070810
